text,label
太难受了晚上一直在微博里出不来随着郑州洪水褪去热度越来越少大家度变成了奥运会哪能想到有一个这样的县城还在恐慌中60万人集体撤离天呐60万人啊家没了朋友联系不上了他们可怎么办希望大家一起帮帮新乡卫辉,3
记者从海南省红十字会获悉为支援河南省抗洪救灾海南省红十字会已安排物资车辆将爱心企业捐赠的价值203万元的物资运输至河南O海南驰援河南省红十字会捐赠价值203万元的物资已抵达郑州,1
被困急扩鹤壁淇县壁鹏越发电厂有二十人被困扩,3
演员谭松韵人美心善已经向郑州红十字会捐款50万元用于河南暴雨灾害救援物资谭松韵1990年出生于四川泸州总是可可爱爱的模样她今年31岁2007年考入北京电影学院19岁时出演了甄嬛传中可爱的吃货淳贵人之后也有旋风少女最好的我们以家人之以这样的脸蛋每天生活着是什么感受真想体验一下L最美冲浪患者的微博,5
在某个颁奖礼上一位女粉丝向胡歌喊话当初我送了一套琅琊榜的首版原著给你现在它已经绝版了你能签名后把它还给我留个纪念吗主持人何炅说这个女孩太可爱了胡歌你该怎么办胡歌思索了一下回答我记得小说有上中下三卷我把上卷还给你因为开篇是从你这开始的但是中卷和下卷我必须自己保存可以吗所谓陌上人如玉公子世无双形容的不就是胡歌吗大家都知道胡歌曾遭遇严重车祸大大小小的伤口一共缝了100多针助理张冕当场死亡但很多人不知道这件事成为胡歌一生的痛住院那一年他写下了一本书叫幸福的拾荒者将所有的版税都转给了张冕的父母此后这些年他不仅会定期给张冕的父母转账寄钱逢年过节必会上门看望还用张冕的名字捐赠了教学楼面对如此高情商讲道义的胡歌居然有人怀疑他在河南水灾中没有捐款后来发现胡歌不但本人捐款了100万还通过工作室又捐了100万加一起总共是200万这次水灾明星们的捐款热情空前高涨还有人赶赴一线救灾例如韩红王一博任豪嘎子谢孟伟等值得一提的是潘嘎之交的另一个主角潘长江icon也捐出了100万非常值得表扬至于网友比较的老戏骨张国立第一时间就通过云南国立爱心基金捐了50万还有张嘉译陈建斌蒋勤勤夫妇也是把钱捐到了韩红基金会并不是网传的一毛不拔虽然提倡不要道德绑架明星捐款但面对如此大事普通人尚且前仆后继影响力更高的明星们又岂会甘于人后谢孟伟现身河南支援物,2
四个人求助四人宝宝,3
据8月2日下午记者从省政府新闻办召开的第十场河南省防汛救灾新闻发布会上获悉截至8月2日12时全省共有150个县1663个乡镇145316万人受灾全省组织紧急避险9338万人转移安置最高峰值14708万人倒塌房屋30616户89001间农作物受灾面积16356万亩成灾面积8723万亩绝收面积3802万亩直接经济损失114269亿元此次特大洪涝灾害共造成302人遇难50人失,4
扩情况紧急郑州,4
近日河南多地遭遇极端强降雨天气引发特大洪涝灾害牵动着全国人民的心黑龙江省新的社会阶层人士联谊会闻讯而动积极组织会员为灾区捐赠物资同时还派出救援队大力驰援河南省新联会副会长贾秀芳所属企业哈尔滨博能集团紧急集结哈弗公益救援队7月23日从哈尔滨出发奔赴河南省新乡市卫辉市救援救援队由10名救援经验丰富的成员组成出动救援车3辆冲锋舟船机2艘携带破拆装备及绳索装备等急救物资奔赴灾区救援O24日19时30分救援队抵达新乡市立即前往新乡第二中学安置点与当地应急部门对接领取任务25日前往新乡市牧野区和平街道执行转移群众和运送生活物资任务当天转移群众26人运送物资27艇次26至27日前往新乡卫辉市友谊新村第一附属医院老城区支援当地救援队转移群众600余人运送物资90多艇次省新联会的副会长管军了解到灾区缺少物资后第一时间组织佳木斯市新的社会阶层人士为河南新乡市辉县赵固乡筹集生活物资同时组织物资运送队将筹集的物资以最快的速度送到灾区运送队伍由佳木斯市新联会副会长韩鹏秘书长许长山副秘书长李希庆会员刘春杰及两名志愿者组成于7月23日出发历经48小时2700公里将价值20万元的水泵发电机救生衣方便面纯净水等物资送到灾区省新联会副会长隋熙凤所属企业北大仓集团为缓解灾区粮食紧张问题组织员工昼夜赶工仅用3天时间生产加工了100万斤大米这批价值500余万元的大米已日夜兼程运往河南郑州龙头新,1
少年智则国智少年强则国强薛源同学为你点我在清华大学等你,5
急需救援巩义市大峪沟镇通往站街镇上千村民被困物资匮乏急需救援,3
400多辆车的车主因此获救真是中国好榜样有些时候就差有一个人挺身而出喊上那么一句话这个人就是英雄也许你事后推敲为了保命弃车而去似乎比较简单但是在不知道恶劣后果的情况下直接车不要了逃命看似简单实则不易没有外力的推动有几个人可以快速做出决定很珍贵的是在暴雨中他不仅仅自己的安危也着一路同行的人这证明他有一颗金子般的心所以我们要向侯文超致敬是他给了一群人做出正确抉择的力量是他挽留了无数的生命L马上评的微博,5
揪心郑州洪灾已致12人遇难湖北365名消防指战员增援河南,4
扩荥阳市贾峪镇塔山村张家博君一肖,2
理赔款到了买猪崽圈舍消杀都得赶紧随着141万元农业保险理赔款到账这几天新乡辉县市生猪养殖户穆东运正筹划着灾后复养的事儿8月2日记者获悉辉县市和浚县淇县养殖业在暴雨中受损严重中原农险已向三市县的投保养殖户支付理赔款1175万元O买猪崽复养的钱,4
河南人经受了太多75年特大水灾板桥水库事件附近地区顿成一片泽国侥幸活下来的也都在各地区成了流浪汉骂河南人素质不好偷井盖的人更应该庆幸这些没发生在自己家乡为了国家粮食安全河南保证耕地红线教育资源与经济开发都为其让步真以为河南是因为穷所以只能种粮食因为笨不会开工厂实际上河南是因为要种这么多粮食保证农民数量才不能开工厂办太多高等院校从而导致贫穷和教育资源稀少的好听点讲这是牺牲周口泄洪是为了受灾地区顶上去的也是牺牲河南人受灾地区会感谢周口人民但其他地区有些人竟还吃着河南的粮骂着河南的娘一个地方地区多灾多难为了集体掏空了家底甚至吃亏谁都不配用尖酸的语气说它不,4
调皮鬼caelan撒娇基地我相信没有人会完全满足于自己的现状筑梦踏实我们的理想永远在前方而同时做好脚下的事agitation庆怜,2
暴雨洪灾来袭如何应对让我们一起保护好自己和身边的人暴雨洪灾来袭时如何应对,0
养老院养老院郑州市文化路77号永宜养老院 需要发电机太少了,3
新乡市凤泉区鲁堡村失联需要救援,3
10053000多人被困缺水缺粮,4
郑州河南暴雨互助看看新乡官媒喊话中国青年报的这个吧,4
浚县古城还能保住么大爷老两口还在新镇老家实在是太担心了,3
每一个平凡你我凝聚在一起也会照亮别人吧,5
王一博粉丝实际行动驰援河南大家都要平安啊让爱意远航于暴雨之上暴雨无情人有情生命之梁寄四方王一博粉丝后援会联合多家机构发起专项公益截止昨晚已捐款42248292元进行对救援队救生艇救生衣等重要物资的专项公益捐助果然是什么样我在黄昏上写一封书信载着落日的余晖和银河的浪漫都寄给你寄给温柔本身L圈内顶流明星的微博,5
位置市体育中心E口,2
卷铺盖唱起来天郑州的朋友们都保重啊这两天身边去郑州的哥们儿也不少都照顾好自己,5
看到这新闻看了心疼卫辉在收麦的时候遭受大冰雹我家麦子几乎都绝收了现在又遇到大洪水玉米也不行了想着爸妈辛苦种的庄稼都心痛,4
荥阳市王宗店村文化广场两对母女被困有婴儿,3
以往洪灾多次看到视频新闻司机亲手将自己的重卡开向大坝抵挡洪水有的在车子坠入大坝前一刻从驾驶座跳车货车是很多农村家庭最重要的财产不要忘记他们鹤壁,4
近期河南持续遭遇极端强降雨郑州等地发生严重洪涝灾害在8月2日举行的河南省防汛救灾新闻发布会上省长王凯代表省委省政府向因灾遇难的同胞向在防汛抢险中牺牲的同志表示沉痛的哀悼向他们的家属和亲人表示诚挚的慰问与会人员全体起立默哀O网页,4
扩扩积极扩散加油求助医院一楼积水1米多深郑州阜外华中心血管医院有病人刚在该院做了心脏病手术,3
黄晓明驰援新乡承载着满满的爱心的饮用水正在送往凤泉区北站五铃村的路上积水渐退但就算是大车也只能慢慢开请在使命必达的同时安全第一,5
鹤壁中原银行实时急救四人水淹脖子,1
亲人们请这些车牌在卫辉市人民医院门岗,3
豫见火焰蓝7月21日下午14时36分开封市尉氏县洧川镇南街村发生严重内涝其中有一名婴儿消防员到场后将被困人员成功救出,4
扩扩扩扩找人急,3
此生无悔入华夏河南加油此生无悔入华夏河南加油,5
河南的小伙伴有需要帮助的可以在条留言看能不能互相帮助,3
果儿已核实帮我求助吧河南省新乡市凤泉区大块镇陈堡村1508号被困的两个宝宝一个一岁半一个三个月两个宝妈还有宝宝爷奶家里没信号屋里水淹到胸口了还在涨温佳利18339272370兴为家人救我还有两个婴儿我是人事部在休产假的招聘专员,3
天灾无情人有情每个人都献出了自己的一份力量河南加油陕西今天下了好大的雨注意安全扩大家千万注意安全,5
截至22日18时更新非必要不外出重要提醒截至2021年7月22日1800郑州市区积水点共27个塌方点共34个郑州交警呼吁广大市民出行注意安全非必要不外出一大队辖区积水点1沙口路黄河路涵洞2红专路中州大道下穿3纬四路中州大道下穿4黄河立交下穿5王府坟涵洞6金桥宾馆西涵洞塌方点1经八路2生产路3纬一路有树木倒塌4南阳路树倒路塌陷二大队辖积水点1航海路工人路金水河桥塌方东西双向断行2金水下穿农业下穿国道3郑上路须水河东路西开塌方点1雪松路红椿里交叉口有道路塌方2科学金梭北道路塌方道路断行3瑞达路光华大酒店门口转盘处有一处塌方4陇海高架新田大道塌方5华山路淮南路东西方向路面塌方6建设西三桥下东北角三处塌方建设西三西北角辅路向西多处塌方建设西三北向西桥墩处塌方7孔河桥南头两边塌方8文化宫洛河路北口十米塌方9航海路贾鲁河桥塌方10淮河路工人路路面破损11桐柏路金水路向西非机动车道塌方三大队辖区积水点1航海路连云路东侧地下道2陇海路一马路地下道3中原路京广路地下道4京沙沿线3个下穿隧道5河医一层转盘南口6京广路陇海路西北角北闸口塌方点1陇海路钱塘路向北200米塌方2陇海路钱塘路向西北半幅塌方3大学路南四环南100米路东有两个车道塌陷四大队辖区积水点1紫荆山路陇海路涵洞2新郑路涵洞积水3东三环陇海铁路桥下积水南北断行塌方点1人民路南向北有道路塌陷2市局门口道路塌陷3太康路民主路道路塌陷4三大街经北二北口西侧面积不大五大队辖区内积水点1中州国基交叉口2中州大道三全路东口3农业路南阳路西隧道4连霍高速惠济站下桥口5大河路京广铁路高铁铁路下面涵洞6东三环鸿宝路桥下7中州大道连霍高速向南100米积水严重塌方点1索凌路连霍往北50米路东2经三林科西北角塌方3花园北环西向北拐弯处危险4体育路园田路东50米路北工地5文化三全西200米路南丰庆路地铁站塌方6南阳路兴隆铺西北角老加油站7宏达丰庆路西南角路面坍塌8金水区总医院对面墙壁坍塌大队后院自行车棚坍塌9丰庆银河路向西100米墙坍塌10柳黑路中断人行道塌方11鸿宝路中段塌方12普庆路宏明路西路北4平方塌方六大队辖区积水点1商都路明理路向东至东四环桥下东西双向2红专路下穿隧道3东三环隧道商鼎路隧道积水4龙翼四街下穿隧道隧道5康庄路全线前程大道物流大道以南商都路凤栖路至华电加油站商都万三路郑开大道锦绣路以西至金水东路明理路都因积水,6
